Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2019-10-08T14:00:00Z,MDB,132.48,-1035,Market,Filled,-137116.8,stop-loss - Warning: No quote information available at 10/08/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-08T16:00:00Z,IAU,28.72,4909,Market,Filled,140986.48,Warning: No quote information available at 10/08/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-10-09T15:00:00Z,EEM,39.598424324,3552,Market,Filled,140653.60319885,Warning: No quote information available at 10/09/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-10-09T16:00:00Z,MSFT,135.000234765,1042,Market,Filled,140670.24462513,Warning: No quote information available at 10/09/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-10-09T16:00:00Z,MA,269.898362964,521,Market,Filled,140617.04710424,Warning: No quote information available at 10/09/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-10-09T16:00:00Z,CME,201.9798441,696,Market,Filled,140577.9714936,Warning: No quote information available at 10/09/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-10-09T17:00:00Z,FB,179.63,783,Market,Filled,140650.29,Warning: No quote information available at 10/09/2019 13:00:00 America/New_York, order filled using TradeBar data 
2019-10-09T17:00:00Z,AMZN,1727.27,81,Market,Filled,139908.87,Warning: No quote information available at 10/09/2019 13:00:00 America/New_York, order filled using TradeBar data 
2019-10-09T17:00:00Z,SQ,61.91,2273,Market,Filled,140721.43,Warning: No quote information available at 10/09/2019 13:00:00 America/New_York, order filled using TradeBar data 
2019-10-09T18:00:00Z,GOOGL,1202.78,116,Market,Filled,139522.48,Warning: No quote information available at 10/09/2019 14:00:00 America/New_York, order filled using TradeBar data 
2019-10-09T18:00:00Z,PFE,31.315239732616,4493,Market,Filled,140699.37211864,Warning: No quote information available at 10/09/2019 14:00:00 America/New_York, order filled using TradeBar data 
2019-10-09T18:00:00Z,UNH,215.4941334,652,Market,Filled,140502.1749768,Warning: No quote information available at 10/09/2019 14:00:00 America/New_York, order filled using TradeBar data 
2019-10-09T19:00:00Z,MDB,134.23,1050,Market,Filled,140941.5,Warning: No quote information available at 10/09/2019 15:00:00 America/New_York, order filled using TradeBar data 
2019-10-10T14:00:00Z,DDOG,37.05,3823,Market,Filled,141642.15,Warning: No quote information available at 10/10/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-11T14:00:00Z,CRM,149.59,958,Market,Filled,143307.22,Warning: No quote information available at 10/11/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-11T14:00:00Z,NFLX,282.66,-524,Market,Filled,-148113.84,take-profit - Warning: No quote information available at 10/11/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-11T14:00:00Z,IAU,28.36,-4909,Market,Filled,-139219.24,stop-loss - Warning: No quote information available at 10/11/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-11T14:00:00Z,EEM,40.728138348,-3552,Market,Filled,-144666.3474121,take-profit - Warning: No quote information available at 10/11/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-11T14:00:00Z,UNH,220.788162504,-652,Market,Filled,-143953.88195261,take-profit - Warning: No quote information available at 10/11/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-11T15:00:00Z,FB,185.18,-783,Market,Filled,-144995.94,take-profit - Warning: No quote information available at 10/11/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-10-14T16:00:00Z,DDOG,35.36,-3823,Market,Filled,-135181.28,stop-loss - Warning: No quote information available at 10/14/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-10-15T14:00:00Z,UNH,227.885652072,629,Market,Filled,143340.07515329,Warning: No quote information available at 10/15/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-15T15:00:00Z,GOOGL,1237.2,-116,Market,Filled,-143515.2,take-profit - Warning: No quote information available at 10/15/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-10-15T15:00:00Z,JPM,114.1594034,1268,Market,Filled,144754.1235112,Warning: No quote information available at 10/15/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-10-15T15:00:00Z,PFE,32.156623167917,-4493,Market,Filled,-144479.70789345,take-profit - Warning: No quote information available at 10/15/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-10-15T15:00:00Z,NVDA,48.68953017425,2974,Market,Filled,144802.66273822,Warning: No quote information available at 10/15/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-10-15T16:00:00Z,FB,189.58,763,Market,Filled,144649.54,Warning: No quote information available at 10/15/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-10-15T16:00:00Z,GOOGL,1242.3,116,Market,Filled,144106.8,Warning: No quote information available at 10/15/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-10-15T16:00:00Z,PFE,32.130329935564,4504,Market,Filled,144715.00602978,Warning: No quote information available at 10/15/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-10-15T18:00:00Z,AMZN,1774.13,-81,Market,Filled,-143704.53,take-profit - Warning: No quote information available at 10/15/2019 14:00:00 America/New_York, order filled using TradeBar data 
2019-10-15T18:00:00Z,MDY,342.456215118,423,Market,Filled,144858.97899491,Warning: No quote information available at 10/15/2019 14:00:00 America/New_York, order filled using TradeBar data 
2019-10-15T18:00:00Z,PYPL,103.43,1401,Market,Filled,144905.43,Warning: No quote information available at 10/15/2019 14:00:00 America/New_York, order filled using TradeBar data 
2019-10-15T18:00:00Z,EBAY,37.913888166,3822,Market,Filled,144906.88057045,Warning: No quote information available at 10/15/2019 14:00:00 America/New_York, order filled using TradeBar data 
2019-10-15T18:00:00Z,TWTR,40.27,3598,Market,Filled,144891.46,Warning: No quote information available at 10/15/2019 14:00:00 America/New_York, order filled using TradeBar data 
2019-10-15T18:00:00Z,SQ,64.43,-2273,Market,Filled,-146449.39,take-profit - Warning: No quote information available at 10/15/2019 14:00:00 America/New_York, order filled using TradeBar data 
2019-10-15T20:00:00Z,ATVI,54.77282214,2631,Market On Open,Filled,144107.29505034, 
2019-10-15T20:00:00Z,EEM,40.786571832,3540,Market On Open,Filled,144384.46428528, 
2019-10-16T14:00:00Z,CRM,147.04,-958,Market,Filled,-140864.32,stop-loss - Warning: No quote information available at 10/16/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-16T14:00:00Z,MDB,124.01,-1050,Market,Filled,-130210.5,stop-loss - Warning: No quote information available at 10/16/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-16T14:00:00Z,PYPL,102.1,-1401,Market,Filled,-143042.1,stop-loss - Warning: No quote information available at 10/16/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-16T14:00:00Z,CME,196.5707616,-696,Market,Filled,-136813.2500736,stop-loss - Warning: No quote information available at 10/16/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-16T18:00:00Z,MDY,340.184936244,-423,Market,Filled,-143898.22803121,stop-loss - Warning: No quote information available at 10/16/2019 14:00:00 America/New_York, order filled using TradeBar data 
2019-10-16T19:00:00Z,NFLX,287.34,494,Market,Filled,141945.96,Warning: No quote information available at 10/16/2019 15:00:00 America/New_York, order filled using TradeBar data 
2019-10-17T14:00:00Z,NFLX,298.69,-494,Market,Filled,-147552.86,take-profit - Warning: No quote information available at 10/17/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-17T14:00:00Z,EEM,41.215084048,-3540,Market,Filled,-145901.39752992,take-profit - Warning: No quote information available at 10/17/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-17T14:00:00Z,PYPL,104.03,1380,Market,Filled,143561.4,Warning: No quote information available at 10/17/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-17T15:00:00Z,MDY,343.255549314,416,Market,Filled,142794.30851462,Warning: No quote information available at 10/17/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-10-17T16:00:00Z,TWTR,39.55,-3598,Market,Filled,-142300.9,stop-loss - Warning: No quote information available at 10/17/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-10-18T15:00:00Z,ATVI,53.536973265,-2631,Market,Filled,-140855.77666021,stop-loss - Warning: No quote information available at 10/18/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-10-18T15:00:00Z,PYPL,102.37,-1380,Market,Filled,-141270.6,stop-loss - Warning: No quote information available at 10/18/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-10-18T16:00:00Z,FB,185.71,-763,Market,Filled,-141696.73,stop-loss - Warning: No quote information available at 10/18/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-10-18T16:00:00Z,NVDA,47.0671273415,-2974,Market,Filled,-139977.63671362,stop-loss - Warning: No quote information available at 10/18/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-10-21T14:00:00Z,AMD,31.62,4473,Market,Filled,141436.26,Warning: No quote information available at 10/21/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-21T14:00:00Z,NVDA,48.10137799525,2940,Market,Filled,141418.05130603,Warning: No quote information available at 10/21/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-21T15:00:00Z,ATVI,54.832142886,2585,Market,Filled,141741.08936031,Warning: No quote information available at 10/21/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-10-21T16:00:00Z,FB,189.09,750,Market,Filled,141817.5,Warning: No quote information available at 10/21/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-10-21T17:00:00Z,AMZN,1781.27,79,Market,Filled,140720.33,Warning: No quote information available at 10/21/2019 13:00:00 America/New_York, order filled using TradeBar data 
2019-10-21T17:00:00Z,EEM,41.127433822,3458,Market,Filled,142218.66615648,Warning: No quote information available at 10/21/2019 13:00:00 America/New_York, order filled using TradeBar data 
2019-10-22T14:00:00Z,UNH,241.847926632,-629,Market,Filled,-152122.34585153,take-profit - Warning: No quote information available at 10/22/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-22T14:00:00Z,NVDA,49.43718124925,-2940,Market,Filled,-145345.3128728,take-profit - Warning: No quote information available at 10/22/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-22T15:00:00Z,UNH,240.917108328,592,Market,Filled,142622.92813018,Warning: No quote information available at 10/22/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-10-22T16:00:00Z,FB,184.17,-750,Market,Filled,-138127.5,stop-loss - Warning: No quote information available at 10/22/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-10-22T18:00:00Z,JPM,118.29774096,-1268,Market,Filled,-150001.53553728,take-profit - Warning: No quote information available at 10/22/2019 14:00:00 America/New_York, order filled using TradeBar data 
2019-10-22T18:00:00Z,MA,262.158382738,-521,Market,Filled,-136584.5174065,stop-loss - Warning: No quote information available at 10/22/2019 14:00:00 America/New_York, order filled using TradeBar data 
2019-10-23T14:00:00Z,AMZN,1749.48,-79,Market,Filled,-138208.92,stop-loss - Warning: No quote information available at 10/23/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-23T18:00:00Z,TLSA,1.206,117159,Market,Filled,141293.754,Warning: No quote information available at 10/23/2019 14:00:00 America/New_York, order filled using TradeBar data 
2019-10-24T14:00:00Z,PYPL,105.8,1318,Market,Filled,139444.4,Warning: No quote information available at 10/24/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-24T14:00:00Z,EBAY,35.197407735,-3822,Market,Filled,-134524.49236317,stop-loss - Warning: No quote information available at 10/24/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-24T16:00:00Z,NVDA,49.26771367225,2852,Market,Filled,140511.51939326,Warning: No quote information available at 10/24/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-10-24T18:00:00Z,PFE,31.806046736542,-4504,Market,Filled,-143254.43450138,stop-loss - Warning: No quote information available at 10/24/2019 14:00:00 America/New_York, order filled using TradeBar data 
2019-10-25T14:00:00Z,UNH,235.429158744,-592,Market,Filled,-139374.06197645,stop-loss - Warning: No quote information available at 10/25/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-25T15:00:00Z,JPM,119.06480124,1187,Market,Filled,141329.91907188,Warning: No quote information available at 10/25/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-10-25T16:00:00Z,PFE,32.244267275761,4404,Market,Filled,142003.75308245,Warning: No quote information available at 10/25/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-10-25T16:00:00Z,MDY,348.607189236,-416,Market,Filled,-145020.59072218,take-profit - Warning: No quote information available at 10/25/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-10-25T16:00:00Z,EEM,41.555946038,-3458,Market,Filled,-143700.4613994,take-profit - Warning: No quote information available at 10/25/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-10-28T14:00:00Z,MSFT,141.4764054,-1042,Market,Filled,-147418.4144268,take-profit - Warning: No quote information available at 10/28/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-28T14:00:00Z,GOOGL,1282.53,-116,Market,Filled,-148773.48,take-profit - Warning: No quote information available at 10/28/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-28T14:00:00Z,AMD,33.37,-4473,Market,Filled,-149264.01,take-profit - Warning: No quote information available at 10/28/2019 10:00:00 America/New_York, order filled using TradeBar data 
